8
3492
112
9
1 -112 -64
1 -112 64
4 -108 -62
4 -108 62
24 -106 -62
8 -106 -60
8 -106 60
24 -106 62
36 -104 -62
26 -104 -60
12 -104 -58
4 -104 -56
4 -104 56
12 -104 58
26 -104 60
36 -104 62
112 -102 -60
48 -102 -58
16 -102 -56
8 -102 -54
8 -102 -52
8 -102 52
8 -102 54
16 -102 56
48 -102 58
112 -102 60
460 -100 -60
288 -100 -58
108 -100 -56
48 -100 -54
12 -100 -52
16 -100 -50
12 -100 -48
4 -100 -46
4 -100 46
12 -100 48
16 -100 50
12 -100 52
48 -100 54
108 -100 56
288 -100 58
460 -100 60
840 -98 -60
960 -98 -58
552 -98 -56
280 -98 -54
112 -98 -52
72 -98 -50
32 -98 -48
24 -98 -46
24 -98 -44
8 -98 -42
8 -98 -40
8 -98 40
8 -98 42
24 -98 44
24 -98 46
32 -98 48
72 -98 50
112 -98 52
280 -98 54
552 -98 56
960 -98 58
840 -98 60
570 -96 -60
2640 -96 -58
2044 -96 -56
1188 -96 -54
662 -96 -52
396 -96 -50
190 -96 -48
124 -96 -46
80 -96 -44
60 -96 -42
36 -96 -40
28 -96 -38
16 -96 -36
12 -96 -34
8 -96 -32
4 -96 -16
4 -96 0
4 -96 16
8 -96 32
12 -96 34
16 -96 36
28 -96 38
36 -96 40
60 -96 42
80 -96 44
124 -96 46
190 -96 48
396 -96 50
662 -96 52
1188 -96 54
2044 -96 56
2640 -96 58
570 -96 60
6832 -94 -58
6880 -94 -56
4376 -94 -54
2744 -94 -52
1632 -94 -50
1072 -94 -48
744 -94 -46
408 -94 -44
280 -94 -42
160 -94 -40
160 -94 -38
112 -94 -36
64 -94 -34
48 -94 -32
40 -94 -30
32 -94 -28
16 -94 -26
16 -94 -24
8 -94 -22
8 -94 -20
8 -94 -18
8 -94 -14
8 -94 -12
8 -94 -10
8 -94 -8
8 -94 -6
8 -94 -4
8 -94 -2
8 -94 2
8 -94 4
8 -94 6
8 -94 8
8 -94 10
8 -94 12
8 -94 14
8 -94 18
8 -94 20
8 -94 22
16 -94 24
16 -94 26
32 -94 28
40 -94 30
48 -94 32
64 -94 34
112 -94 36
160 -94 38
160 -94 40
280 -94 42
408 -94 44
744 -94 46
1072 -94 48
1632 -94 50
2744 -94 52
4376 -94 54
6880 -94 56
6832 -94 58
12732 -92 -58
20072 -92 -56
15660 -92 -54
10692 -92 -52
6272 -92 -50
4496 -92 -48
2932 -92 -46
2084 -92 -44
1504 -92 -42
1000 -92 -40
680 -92 -38
464 -92 -36
352 -92 -34
280 -92 -32
252 -92 -30
180 -92 -28
148 -92 -26
116 -92 -24
100 -92 -22
84 -92 -20
72 -92 -18
44 -92 -16
60 -92 -14
56 -92 -12
48 -92 -10
56 -92 -8
48 -92 -6
56 -92 -4
56 -92 -2
32 -92 0
56 -92 2
56 -92 4
48 -92 6
56 -92 8
48 -92 10
56 -92 12
60 -92 14
44 -92 16
72 -92 18
84 -92 20
100 -92 22
116 -92 24
148 -92 26
180 -92 28
252 -92 30
280 -92 32
352 -92 34
464 -92 36
680 -92 38
1000 -92 40
1504 -92 42
2084 -92 44
2932 -92 46
4496 -92 48
6272 -92 50
10692 -92 52
15660 -92 54
20072 -92 56
12732 -92 58
12904 -90 -58
45792 -90 -56
47408 -90 -54
35736 -90 -52
24640 -90 -50
17024 -90 -48
11176 -90 -46
8232 -90 -44
6072 -90 -42
4520 -90 -40
3248 -90 -38
2400 -90 -36
1872 -90 -34
1376 -90 -32
1088 -90 -30
808 -90 -28
736 -90 -26
576 -90 -24
544 -90 -22
472 -90 -20
424 -90 -18
408 -90 -16
368 -90 -14
320 -90 -12
296 -90 -10
272 -90 -8
272 -90 -6
272 -90 -4
288 -90 -2
304 -90 0
288 -90 2
272 -90 4
272 -90 6
272 -90 8
296 -90 10
320 -90 12
368 -90 14
408 -90 16
424 -90 18
472 -90 20
544 -90 22
576 -90 24
736 -90 26
808 -90 28
1088 -90 30
1376 -90 32
1872 -90 34
2400 -90 36
3248 -90 38
4520 -90 40
6072 -90 42
8232 -90 44
11176 -90 46
17024 -90 48
24640 -90 50
35736 -90 52
47408 -90 54
45792 -90 56
12904 -90 58
5248 -88 -58
91104 -88 -56
127436 -88 -54
109384 -88 -52
84404 -88 -50
59792 -88 -48
43480 -88 -46
31796 -88 -44
22692 -88 -42
17530 -88 -40
13040 -88 -38
10508 -88 -36
8064 -88 -34
6210 -88 -32
4836 -88 -30
4030 -88 -28
3320 -88 -26
2756 -88 -24
2396 -88 -22
2092 -88 -20
1892 -88 -18
1812 -88 -16
1656 -88 -14
1564 -88 -12
1560 -88 -10
1420 -88 -8
1464 -88 -6
1332 -88 -4
1312 -88 -2
1408 -88 0
1312 -88 2
1332 -88 4
1464 -88 6
1420 -88 8
1560 -88 10
