8
3667
20
0
4 -78 -10
15 -78 -8
25 -78 -6
20 -78 -4
13 -78 -2
14 -78 0
13 -78 2
20 -78 4
25 -78 6
15 -78 8
4 -78 10
6 -76 -18
26 -76 -16
53 -76 -14
105 -76 -12
216 -76 -10
359 -76 -8
472 -76 -6
558 -76 -4
550 -76 -2
498 -76 0
550 -76 2
558 -76 4
472 -76 6
359 -76 8
216 -76 10
105 -76 12
53 -76 14
26 -76 16
6 -76 18
10 -74 -22
84 -74 -20
277 -74 -18
606 -74 -16
1216 -74 -14
2250 -74 -12
3669 -74 -10
5423 -74 -8
7215 -74 -6
8487 -74 -4
9120 -74 -2
9320 -74 0
9120 -74 2
8487 -74 4
7215 -74 6
5423 -74 8
3669 -74 10
2250 -74 12
1216 -74 14
606 -74 16
277 -74 18
84 -74 20
10 -74 22
6 -72 -28
62 -72 -26
310 -72 -24
994 -72 -22
2370 -72 -20
4880 -72 -18
9263 -72 -16
16386 -72 -14
27003 -72 -12
41191 -72 -10
57588 -72 -8
74102 -72 -6
87629 -72 -4
96550 -72 -2
99968 -72 0
96550 -72 2
87629 -72 4
74102 -72 6
57588 -72 8
41191 -72 10
27003 -72 12
16386 -72 14
9263 -72 16
4880 -72 18
2370 -72 20
994 -72 22
310 -72 24
62 -72 26
6 -72 28
34 -70 -30
360 -70 -28
1717 -70 -26
5373 -70 -24
13330 -70 -22
28404 -70 -20
53912 -70 -18
94770 -70 -16
155732 -70 -14
239825 -70 -12
347052 -70 -10
469476 -70 -8
590976 -70 -6
695668 -70 -4
766490 -70 -2
790618 -70 0
766490 -70 2
695668 -70 4
590976 -70 6
469476 -70 8
347052 -70 10
239825 -70 12
155732 -70 14
94770 -70 16
53912 -70 18
28404 -70 20
13330 -70 22
5373 -70 24
1717 -70 26
360 -70 28
34 -70 30
6 -68 -34
124 -68 -32
1040 -68 -30
5001 -68 -28
17238 -68 -26
47583 -68 -24
110662 -68 -22
226392 -68 -20
419174 -68 -18
713465 -68 -16
1132245 -68 -14
1688425 -68 -12
2368795 -68 -10
3129385 -68 -8
3888261 -68 -6
4541502 -68 -4
4984220 -68 -2
5140080 -68 0
4984220 -68 2
4541502 -68 4
3888261 -68 6
3129385 -68 8
2368795 -68 10
1688425 -68 12
1132245 -68 14
713465 -68 16
419174 -68 18
226392 -68 20
110662 -68 22
47583 -68 24
17238 -68 26
5001 -68 28
1040 -68 30
124 -68 32
6 -68 34
30 -66 -36
358 -66 -34
2460 -66 -32
12018 -66 -30
44567 -66 -28
133376 -66 -26
338483 -66 -24
750402 -66 -22
1483807 -66 -20
2671990 -66 -18
4443444 -66 -16
6895748 -66 -14
10057911 -66 -12
13835484 -66 -10
17969585 -66 -8
22051461 -66 -6
25538732 -66 -4
27895751 -66 -2
28736120 -66 0
27895751 -66 2
25538732 -66 4
22051461 -66 6
17969585 -66 8
13835484 -66 10
10057911 -66 12
6895748 -66 14
4443444 -66 16
2671990 -66 18
1483807 -66 20
750402 -66 22
338483 -66 24
133376 -66 26
44567 -66 28
12018 -66 30
2460 -66 32
358 -66 34
30 -66 36
49 -64 -38
590 -64 -36
4253 -64 -34
22377 -64 -32
89904 -64 -30
293783 -64 -28
814616 -64 -26
1962958 -64 -24
4200908 -64 -22
8121185 -64 -20
14366882 -64 -18
23543369 -64 -16
36054816 -64 -14
51898400 -64 -12
70505249 -64 -10
90576732 -64 -8
110097678 -64 -6
126614485 -64 -4
137723759 -64 -2
141642614 -64 0
137723759 -64 2
126614485 -64 4
110097678 -64 6
90576732 -64 8
70505249 -64 10
51898400 -64 12
36054816 -64 14
23543369 -64 16
14366882 -64 18
8121185 -64 20
4200908 -64 22
1962958 -64 24
814616 -64 26
293783 -64 28
89904 -64 30
22377 -64 32
4253 -64 34
590 -64 36
49 -64 38
40 -62 -40
682 -62 -38
5796 -62 -36
33745 -62 -34
149734 -62 -32
537077 -62 -30
1623051 -62 -28
4254009 -62 -26
9866341 -62 -24
20556443 -62 -22
38992344 -62 -20
68070779 -62 -18
110355828 -62 -16
167361615 -62 -14
238741790 -62 -12
321505232 -62 -10
409689516 -62 -8
494536233 -62 -6
565741110 -62 -4
613369045 -62 -2
630113938 -62 0
613369045 -62 2
565741110 -62 4
494536233 -62 6
409689516 -62 8
321505232 -62 10
238741790 -62 12
167361615 -62 14
110355828 -62 16
68070779 -62 18
38992344 -62 20
20556443 -62 22
9866341 -62 24
4254009 -62 26
1623051 -62 28
537077 -62 30
149734 -62 32
33745 -62 34
5796 -62 36
682 -62 38
40 -62 40
31 -60 -42
708 -60 -40
6658 -60 -38
42510 -60 -36
208065 -60 -34
818549 -60 -32
2704988 -60 -30
7725730 -60 -28
19435637 -60 -26
43768875 -60 -24
89356847 -60 -22
167071580 -60 -20
288665384 -60 -18
464299068 -60 -16
699413312 -60 -14
991533952 -60 -12
1327458351 -60 -10
1682210007 -60 -8
2020846452 -60 -6
2303102358 -60 -4
2490878100 -60 -2
2556838392 -60 0
2490878100 -60 2
2303102358 -60 4
2020846452 -60 6
1682210007 -60 8
1327458351 -60 10
991533952 -60 12
699413312 -60 14
464299068 -60 16
288665384 -60 18
167071580 -60 20
89356847 -60 22
43768875 -60 24
19435637 -60 26
7725730 -60 28
2704988 -60 30
818549 -60 32
208065 -60 34
42510 -60 36
6658 -60 38
708 -60 40
31 -60 42
19 -58 -44
513 -58 -42
5905 -58 -40
43775 -58 -38
240564 -58 -36
1050335 -58 -34
3817993 -58 -32
11913216 -58 -30
32600184 -58 -28
79523588 -58 -26
175122100 -58 -24
351825010 -58 -22
650462473 -58 -20
1114752696 -58 -18
1782041996 -58 -16
2671218925 -58 -14
3770182027 -58 -12
5026925972 -58 -10
6346627055 -58 -8
7599180193 -58 -6
8637903002 -58 -4
9326302852 -58 -2
9567481782 -58 0
9326302852 -58 2
8637903002 -58 4
7599180193 -58 6
6346627055 -58 8
5026925972 -58 10
3770182027 -58 12
2671218925 -58 14
1782041996 -58 16
1114752696 -58 18
650462473 -58 20
351825010 -58 22
175122100 -58 24
79523588 -58 26
32600184 -58 28
11913216 -58 30
3817993 -58 32
1050335 -58 34
240564 -58 36
43775 -58 38
5905 -58 40
513 -58 42
19 -58 44
3 -56 -46
264 -56 -44
4386 -56 -42
38085 -56 -40
235834 -56 -38
1147255 -56 -36
4595749 -56 -34
15707378 -56 -32
46859937 -56 -30
124061314 -56 -28
295394411 -56 -26
639244542 -56 -24
1268218521 -56 -22
2323805632 -56 -20
3957391060 -56 -18
6297064821 -56 -16
9405073708 -56 -14
13234510484 -56 -12
17598361924 -56 -10
22164224794 -56 -8
26482559294 -56 -6
30052357039 -56 -4
32413001858 -56 -2
33238914418 -56 0
32413001858 -56 2
30052357039 -56 4
26482559294 -56 6
22164224794 -56 8
17598361924 -56 10
13234510484 -56 12
9405073708 -56 14
6297064821 -56 16
3957391060 -56 18
2323805632 -56 20
1268218521 -56 22
639244542 -56 24
295394411 -56 26
124061314 -56 28
46859937 -56 30
15707378 -56 32
4595749 -56 34
1147255 -56 36
235834 -56 38
38085 -56 40
4386 -56 42
264 -56 44
3 -56 46
122 -54 -46
2584 -54 -44
26992 -54 -42
193786 -54 -40
1063339 -54 -38
4733088 -54 -36
17801113 -54 -34
58049583 -54 -32
167193877 -54 -30
431346754 -54 -28
1007665332 -54 -26
2150597747 -54 -24
4224653524 -54 -22
7686925575 -54 -20
13026428085 -54 -18
20656133407 -54 -16
30772407703 -54 -14
43215017849 -54 -12
57367264759 -54 -10
72143464455 -54 -8
86090393273 -54 -6
97599338011 -54 -4
105199893620 -54 -2
107857933646 -54 0
105199893620 -54 2
97599338011 -54 4
86090393273 -54 6
72143464455 -54 8
57367264759 -54 10
43215017849 -54 12
30772407703 -54 14
20656133407 -54 16
13026428085 -54 18
7686925575 -54 20
4224653524 -54 22
2150597747 -54 24
1007665332 -54 26
431346754 -54 28
167193877 -54 30
58049583 -54 32
17801113 -54 34
4733088 -54 36
1063339 -54 38
193786 -54 40
26992 -54 42
2584 -54 44
122 -54 46
19 -52 -48
1052 -52 -46
15605 -52 -44
133527 -52 -42
836571 -52 -40
4174613 -52 -38
17368621 -52 -36
62162479 -52 -34
195354080 -52 -32
547328038 -52 -30
1383218353 -52 -28
3182596461 -52 -26
6717939881 -52 -24
13093471059 -52 -22
23694714253 -52 -20
40004422100 -52 -18
63276424114 -52 -16
94105947483 -52 -14
131996694064 -52 -12
175061910982 -52 -10
219988600754 -52 -8
262354427875 -52 -6
297286748254 -52 -4
320340722164 -52 -2
328399176064 -52 0
320340722164 -52 2
297286748254 -52 4
262354427875 -52 6
219988600754 -52 8
175061910982 -52 10
131996694064 -52 12
94105947483 -52 14
63276424114 -52 16
40004422100 -52 18
23694714253 -52 20
13093471059 -52 22
6717939881 -52 24
3182596461 -52 26
1383218353 -52 28
547328038 -52 30
195354080 -52 32
62162479 -52 34
17368621 -52 36
4174613 -52 38
836571 -52 40
133527 -52 42
15605 -52 44
1052 -52 46
19 -52 48
376 -50 -48
7390 -50 -46
76245 -50 -44
555782 -50 -42
3141709 -50 -40
14571409 -50 -38
57547067 -50 -36
198102174 -50 -34
604633077 -50 -32
1657332661 -50 -30
4120388874 -50 -28
9366554762 -50 -26
19599504491 -50 -24
37966551563 -50 -22
68420815520 -50 -20
115204428592 -50 -18
181916270281 -50 -16
270279938148 -50 -14
378889594008 -50 -12
502339872384 -50 -10
631127381864 -50 -8
752561266436 -50 -6
852670938178 -50 -4
918729266085 -50 -2
941816579472 -50 0
918729266085 -50 2
852670938178 -50 4
752561266436 -50 6
631127381864 -50 8
502339872384 -50 10
378889594008 -50 12
270279938148 -50 14
181916270281 -50 16
115204428592 -50 18
68420815520 -50 20
37966551563 -50 22
19599504491 -50 24
9366554762 -50 26
4120388874 -50 28
1657332661 -50 30
604633077 -50 32
198102174 -50 34
57547067 -50 36
14571409 -50 38
3141709 -50 40
555782 -50 42
76245 -50 44
7390 -50 46
376 -50 48
57 -48 -50
2529 -48 -48
35817 -48 -46
310861 -48 -44
2013621 -48 -42
10500835 -48 -40
46023205 -48 -38
174350141 -48 -36
581859998 -48 -34
1735071262 -48 -32
4673206849 -48 -30
11467555586 -48 -28
25820088074 -48 -26
53660205560 -48 -24
103459502475 -48 -22
185877186283 -48 -20
312394884379 -48 -18
492811192037 -48 -16
731894661028 -48 -14
1025957389937 -48 -12
1360435670970 -48 -10
1709583231910 -48 -8
2038953709541 -48 -6
2310567065576 -48 -4
2489826703586 -48 -2
2552488127990 -48 0
2489826703586 -48 2
2310567065576 -48 4
2038953709541 -48 6
1709583231910 -48 8
1360435670970 -48 10
1025957389937 -48 12
731894661028 -48 14
492811192037 -48 16
312394884379 -48 18
185877186283 -48 20
103459502475 -48 22
53660205560 -48 24
25820088074 -48 26
11467555586 -48 28
4673206849 -48 30
1735071262 -48 32
581859998 -48 34
174350141 -48 36
46023205 -48 38
10500835 -48 40
2013621 -48 42
310861 -48 44
35817 -48 46
2529 -48 48
57 -48 50
730 -46 -50
13876 -46 -48
145330 -46 -46
1096351 -46 -44
6485600 -46 -42
31749074 -46 -40
133025639 -46 -38
487417246 -46 -36
1586694562 -46 -34
4643885929 -46 -32
12334167419 -46 -30
29955333612 -46 -28
66943748383 -46 -26
138399432596 -46 -24
265915934699 -46 -22
476741862933 -46 -20
800356485034 -46 -18
1262108755666 -46 -16
1874611806325 -46 -14
2628832417177 -46 -12
3487710492098 -46 -10
4385203739283 -46 -8
5232600170805 -46 -6
5931864876705 -46 -4
6393568295768 -46 -2
6554992004352 -46 0
6393568295768 -46 2
5931864876705 -46 4
5232600170805 -46 6
4385203739283 -46 8
3487710492098 -46 10
2628832417177 -46 12
1874611806325 -46 14
1262108755666 -46 16
800356485034 -46 18
476741862933 -46 20
265915934699 -46 22
138399432596 -46 24
66943748383 -46 26
29955333612 -46 28
12334167419 -46 30
4643885929 -46 32
1586694562 -46 34
487417246 -46 36
133025639 -46 38
31749074 -46 40
6485600 -46 42
1096351 -46 44
145330 -46 46
13876 -46 48
730 -46 50
107 -44 -52
4062 -44 -50
56517 -44 -48
505251 -44 -46
3425020 -44 -44
18866999 -44 -42
87884594 -44 -40
355077799 -44 -38
1266502988 -44 -36
4040927940 -44 -34
11650459064 -44 -32
30601597440 -44 -30
73721359563 -44 -28
163810117002 -44 -26
337356764105 -44 -24
646632039040 -44 -22
1157823291954 -44 -20
1942910378660 -44 -18
3064321261061 -44 -16
4553922454083 -44 -14
6390985322633 -44 -12
8486128177622 -44 -10
10678510961020 -44 -8
12750937461804 -44 -6
14462654013339 -44 -4
15593551482654 -44 -2
15989054342798 -44 0
15593551482654 -44 2
14462654013339 -44 4
12750937461804 -44 6
10678510961020 -44 8
8486128177622 -44 10
6390985322633 -44 12
4553922454083 -44 14
3064321261061 -44 16
1942910378660 -44 18
1157823291954 -44 20
646632039040 -44 22
337356764105 -44 24
163810117002 -44 26
73721359563 -44 28
30601597440 -44 30
11650459064 -44 32
4040927940 -44 34
1266502988 -44 36
355077799 -44 38
87884594 -44 40
18866999 -44 42
3425020 -44 44
505251 -44 46
56517 -44 48
4062 -44 50
107 -44 52
975 -42 -52
18195 -42 -50
195690 -42 -48
1542254 -42 -46
9635233 -42 -44
50186083 -42 -42
224628169 -42 -40
881307061 -42 -38
3075825982 -42 -36
9655964688 -42 -34
27507668009 -42 -32
71623238490 -42 -30
171474774142 -42 -28
379410222234 -42 -26
779279068950 -42 -24
1491506483188 -42 -22
