8
3597
100
0
1 -102 -62
1 -102 62
1 -100 -64
2 -100 -60
2 -100 60
1 -100 64
2 -98 -62
11 -98 -60
6 -98 -58
3 -98 -56
1 -98 -48
1 -98 48
3 -98 56
6 -98 58
11 -98 60
2 -98 62
12 -96 -62
27 -96 -60
37 -96 -58
11 -96 -56
11 -96 -54
4 -96 -52
5 -96 -50
1 -96 -48
5 -96 -46
4 -96 -44
2 -96 -42
2 -96 42
4 -96 44
5 -96 46
1 -96 48
5 -96 50
4 -96 52
11 -96 54
11 -96 56
37 -96 58
27 -96 60
12 -96 62
21 -94 -62
64 -94 -60
129 -94 -58
111 -94 -56
64 -94 -54
38 -94 -52
24 -94 -50
24 -94 -48
26 -94 -46
18 -94 -44
15 -94 -42
11 -94 -40
5 -94 -38
1 -94 -32
1 -94 -30
1 -94 30
1 -94 32
5 -94 38
11 -94 40
15 -94 42
18 -94 44
26 -94 46
24 -94 48
24 -94 50
38 -94 52
64 -94 54
111 -94 56
129 -94 58
64 -94 60
21 -94 62
28 -92 -62
132 -92 -60
398 -92 -58
484 -92 -56
316 -92 -54
229 -92 -52
140 -92 -50
133 -92 -48
101 -92 -46
110 -92 -44
89 -92 -42
72 -92 -40
39 -92 -38
30 -92 -36
13 -92 -34
7 -92 -32
4 -92 -30
7 -92 -28
4 -92 -26
2 -92 -24
1 -92 -22
1 -92 -20
1 -92 -18
2 -92 -16
3 -92 -14
3 -92 -12
3 -92 -10
2 -92 -8
2 -92 -6
2 -92 -4
4 -92 -2
2 -92 0
4 -92 2
2 -92 4
2 -92 6
2 -92 8
3 -92 10
3 -92 12
3 -92 14
2 -92 16
1 -92 18
1 -92 20
1 -92 22
2 -92 24
4 -92 26
7 -92 28
4 -92 30
7 -92 32
13 -92 34
30 -92 36
39 -92 38
72 -92 40
89 -92 42
110 -92 44
101 -92 46
133 -92 48
140 -92 50
229 -92 52
316 -92 54
484 -92 56
398 -92 58
132 -92 60
28 -92 62
315 -90 -60
993 -90 -58
1580 -90 -56
1459 -90 -54
1088 -90 -52
801 -90 -50
603 -90 -48
533 -90 -46
503 -90 -44
460 -90 -42
364 -90 -40
277 -90 -38
182 -90 -36
119 -90 -34
71 -90 -32
56 -90 -30
43 -90 -28
37 -90 -26
33 -90 -24
24 -90 -22
19 -90 -20
18 -90 -18
22 -90 -16
26 -90 -14
27 -90 -12
25 -90 -10
27 -90 -8
26 -90 -6
26 -90 -4
25 -90 -2
30 -90 0
25 -90 2
26 -90 4
26 -90 6
27 -90 8
25 -90 10
27 -90 12
26 -90 14
22 -90 16
18 -90 18
19 -90 20
24 -90 22
33 -90 24
37 -90 26
43 -90 28
56 -90 30
71 -90 32
119 -90 34
182 -90 36
277 -90 38
364 -90 40
460 -90 42
503 -90 44
533 -90 46
603 -90 48
801 -90 50
1088 -90 52
1459 -90 54
1580 -90 56
993 -90 58
315 -90 60
555 -88 -60
2027 -88 -58
4393 -88 -56
5281 -88 -54
4547 -88 -52
3628 -88 -50
2823 -88 -48
2455 -88 -46
2221 -88 -44
2021 -88 -42
1721 -88 -40
1439 -88 -38
1033 -88 -36
748 -88 -34
515 -88 -32
390 -88 -30
288 -88 -28
244 -88 -26
199 -88 -24
181 -88 -22
153 -88 -20
149 -88 -18
137 -88 -16
141 -88 -14
152 -88 -12
157 -88 -10
155 -88 -8
155 -88 -6
162 -88 -4
143 -88 -2
168 -88 0
143 -88 2
162 -88 4
155 -88 6
155 -88 8
157 -88 10
152 -88 12
141 -88 14
137 -88 16
149 -88 18
153 -88 20
181 -88 22
199 -88 24
244 -88 26
288 -88 28
390 -88 30
515 -88 32
748 -88 34
1033 -88 36
1439 -88 38
1721 -88 40
2021 -88 42
2221 -88 44
2455 -88 46
2823 -88 48
3628 -88 50
4547 -88 52
5281 -88 54
4393 -88 56
2027 -88 58
555 -88 60
570 -86 -60
3722 -86 -58
10630 -86 -56
16310 -86 -54
16440 -86 -52
14284 -86 -50
11705 -86 -48
10055 -86 -46
8972 -86 -44
8199 -86 -42
7420 -86 -40
6346 -86 -38
5130 -86 -36
3927 -86 -34
2976 -86 -32
2184 -86 -30
1731 -86 -28
1411 -86 -26
1208 -86 -24
1047 -86 -22
943 -86 -20
868 -86 -18
825 -86 -16
790 -86 -14
799 -86 -12
809 -86 -10
802 -86 -8
794 -86 -6
798 -86 -4
806 -86 -2
792 -86 0
806 -86 2
798 -86 4
794 -86 6
802 -86 8
809 -86 10
799 -86 12
790 -86 14
825 -86 16
868 -86 18
943 -86 20
1047 -86 22
1208 -86 24
1411 -86 26
1731 -86 28
2184 -86 30
2976 -86 32
3927 -86 34
5130 -86 36
6346 -86 38
7420 -86 40
8199 -86 42
8972 -86 44
10055 -86 46
11705 -86 48
14284 -86 50
16440 -86 52
16310 -86 54
10630 -86 56
3722 -86 58
570 -86 60
340 -84 -60
6389 -84 -58
22638 -84 -56
42634 -84 -54
51930 -84 -52
50250 -84 -50
44267 -84 -48
38263 -84 -46
34125 -84 -44
31606 -84 -42
29056 -84 -40
25656 -84 -38
21917 -84 -36
17843 -84 -34
14124 -84 -32
11033 -84 -30
8887 -84 -28
7355 -84 -26
6240 -84 -24
5431 -84 -22
4945 -84 -20
4452 -84 -18
4235 -84 -16
4064 -84 -14
3998 -84 -12
3955 -84 -10
3950 -84 -8
3938 -84 -6
3868 -84 -4
3971 -84 -2
3760 -84 0
3971 -84 2
3868 -84 4
3938 -84 6
3950 -84 8
3955 -84 10
3998 -84 12
4064 -84 14
4235 -84 16
4452 -84 18
4945 -84 20
5431 -84 22
6240 -84 24
7355 -84 26
8887 -84 28
11033 -84 30
14124 -84 32
17843 -84 34
21917 -84 36
25656 -84 38
29056 -84 40
31606 -84 42
34125 -84 44
38263 -84 46
44267 -84 48
50250 -84 50
51930 -84 52
42634 -84 54
22638 -84 56
6389 -84 58
340 -84 60
9203 -82 -58
41339 -82 -56
98329 -82 -54
145732 -82 -52
159426 -82 -50
152484 -82 -48
136639 -82 -46
123919 -82 -44
114166 -82 -42
106017 -82 -40
96192 -82 -38
85458 -82 -36
72534 -82 -34
60105 -82 -32
49165 -82 -30
40220 -82 -28
33524 -82 -26
28732 -82 -24
25376 -82 -22
22681 -82 -20
20753 -82 -18
19226 -82 -16
18361 -82 -14
17563 -82 -12
17217 -82 -10
16906 -82 -8
16727 -82 -6
16352 -82 -4
16293 -82 -2
16076 -82 0
16293 -82 2
16352 -82 4
16727 -82 6
16906 -82 8
17217 -82 10
17563 -82 12
18361 -82 14
19226 -82 16
20753 -82 18
22681 -82 20
25376 -82 22
28732 -82 24
33524 -82 26
40220 -82 28
49165 -82 30
60105 -82 32
72534 -82 34
85458 -82 36
96192 -82 38
106017 -82 40
114166 -82 42
123919 -82 44
136639 -82 46
152484 -82 48
159426 -82 50
145732 -82 52
98329 -82 54
41339 -82 56
9203 -82 58
9704 -80 -58
67165 -80 -56
203672 -80 -54
363370 -80 -52
456426 -80 -50
476950 -80 -48
454417 -80 -46
421737 -80 -44
392217 -80 -42
366849 -80 -40
